symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
ANHX	0	0	0	0	0	0
ANK1	0	0	0	0	0	1
ANK2	0	1	2	0	0	2
ANK3	0	0	0	0	0	0
ANKAR	0	0	0	0	0	0
ANKDD1A	0	2	0	3	0	2
ANKDD1B	0	0	0	0	1	0
ANKEF1	2	3	1	6	1	2
ANKFN1	0	0	0	0	0	0
ANKFY1	6	15	15	13	18	22
ANKH	38	73	84	29	40	40
ANKHD1	37	12	21	12	21	24
ANKHD1-EIF4EBP3	0	6	0	0	0	0
ANKIB1	0	3	4	0	3	5
ANKK1	0	0	0	0	0	0
ANKLE1	1	1	1	0	3	2
ANKLE2	7	14	18	29	22	25
ANKMY1	0	1	3	3	3	2
ANKMY2	0	10	7	9	10	16
ANKRA2	0	1	2	5	4	2
ANKRD1	0	0	0	9	0	0
ANKRD10	25	32	35	30	23	39
ANKRD11	11	17	11	14	16	17
ANKRD12	47	17	14	26	45	41
ANKRD13A	8	17	16	6	23	21
ANKRD13B	0	1	1	0	1	0
ANKRD13C	1	7	9	10	16	14
ANKRD13D	14	15	17	35	29	21
ANKRD16	2	0	0	2	1	0
ANKRD17	8	7	8	10	7	12
ANKRD18A	0	0	0	0	0	0
ANKRD18B	0	0	0	0	1	0
ANKRD18CP	0	0	0	0	0	0
ANKRD18DP	0	0	0	0	0	1
ANKRD19P	0	0	0	0	0	0
ANKRD2	0	0	0	0	0	0
ANKRD20A1	0	0	0	0	0	0
ANKRD20A11P	0	0	0	0	0	0
ANKRD20A19P	0	0	0	0	0	0
ANKRD20A2	0	0	0	0	0	0
ANKRD20A3	0	0	0	0	0	0
ANKRD20A4	0	0	0	0	0	0
ANKRD20A4-ANKRD20A20P	0	0	0	0	0	0
ANKRD20A5P	0	0	0	0	0	0
ANKRD20A8P	0	0	0	0	0	0
ANKRD20A9P	0	0	0	0	0	0
ANKRD22	0	0	1	0	0	1
ANKRD23	0	0	0	0	0	0
ANKRD24	0	0	0	0	0	1
ANKRD26	1	1	1	2	1	1
ANKRD26P1	0	0	0	0	0	0
ANKRD26P3	0	0	0	0	0	0
ANKRD27	4	14	14	6	15	14
ANKRD28	0	5	10	2	10	7
ANKRD29	0	0	0	0	0	0
ANKRD30A	0	0	0	0	0	0
ANKRD30B	0	0	0	0	0	0
ANKRD30BL	0	0	0	0	0	0
ANKRD30BP2	2	0	0	0	0	0
ANKRD30BP3	0	0	0	0	0	0
ANKRD31	0	0	0	0	0	0
ANKRD33	0	0	0	0	0	0
ANKRD33B	0	0	0	0	0	0
ANKRD34A	0	0	0	0	0	0
ANKRD34B	0	0	0	0	0	0
ANKRD34C	0	0	0	0	0	0
ANKRD34C-AS1	0	0	0	0	0	0
ANKRD35	2	2	1	8	1	3
ANKRD36	0	0	3	0	0	1
ANKRD36B	1	2	0	0	0	0
ANKRD36BP1	0	0	0	0	2	1
ANKRD36BP2	0	0	0	0	0	0
ANKRD36C	4	1	1	0	1	1
ANKRD37	0	6	0	0	1	1
ANKRD39	0	15	16	40	10	17
ANKRD40	8	28	35	39	40	28
ANKRD40CL	0	0	5	0	0	0
ANKRD42	3	7	4	0	9	10
ANKRD44	0	6	5	6	7	5
ANKRD44-IT1	0	0	0	0	0	0
ANKRD45	0	0	0	0	0	0
ANKRD46	1	13	8	9	11	14
ANKRD49	4	5	17	8	12	15
ANKRD50	4	7	8	7	12	9
ANKRD52	4	12	7	1	7	9
ANKRD53	0	0	0	0	0	0
ANKRD54	7	8	10	4	7	9
ANKRD55	0	0	0	0	0	0
ANKRD6	2	0	1	0	1	1
ANKRD60	3	0	0	0	0	1
ANKRD61	0	1	0	0	0	0
ANKRD62	1	0	0	0	0	0
ANKRD62P1-PARP4P3	0	0	0	0	0	0
ANKRD63	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0
ANKRD66	0	0	0	0	0	1
ANKRD7	0	0	0	0	0	0
ANKRD9	3	4	4	2	4	4
ANKS1A	3	5	6	2	6	5
ANKS1B	0	0	0	0	0	0
ANKS3	0	0	0	0	2	4
ANKS4B	2	0	1	0	0	1
ANKS6	0	1	0	0	0	0
ANKUB1	0	0	0	0	0	0
ANKZF1	2	10	9	8	18	9
ANLN	3	19	14	31	51	50
ANO1	0	0	0	0	0	0
ANO10	10	18	14	13	12	9
ANO2	0	0	0	0	0	0
ANO3	0	0	0	0	0	0
ANO4	0	0	0	0	0	0
ANO5	0	1	1	2	1	1
ANO6	7	22	24	14	31	24
ANO7	0	0	0	0	0	0
ANO8	0	0	3	4	2	3
ANO9	0	0	0	0	0	0
ANOS1	0	5	6	8	15	20
ANP32A	317	375	293	242	512	543
ANP32A-IT1	0	0	0	0	0	0
ANP32AP1	0	0	0	0	0	0
ANP32B	1025	1184	933	882	1555	1867
ANP32C	0	0	0	0	0	0
ANP32D	0	0	0	0	0	0
ANP32E	52	58	50	83	147	151
ANPEP	14	6	8	37	28	34
ANTXR1	5	9	16	14	22	16
ANTXR2	12	28	41	24	30	34
ANTXRL	0	0	0	0	0	0
ANTXRLP1	0	0	0	0	0	0
ANXA1	25	42	46	50	72	62
ANXA10	0	0	0	0	0	0
ANXA11	65	68	58	45	54	69
ANXA13	0	0	0	0	0	0
ANXA2	378	983	972	1602	1654	1608
ANXA2P1	0	0	0	0	0	0
ANXA2P2	0	1	0	0	0	0
ANXA2P3	0	0	0	0	0	0
ANXA2R	0	0	1	0	1	0
ANXA3	0	0	0	0	1	0
ANXA4	32	99	78	71	93	72
ANXA5	273	744	891	739	1052	986
ANXA6	44	63	73	74	95	95
ANXA7	13	84	95	69	146	121
ANXA8	0	0	0	0	0	0
ANXA8L1	0	0	0	0	0	0
ANXA9	0	0	3	0	0	0
AOAH	8	14	14	12	33	50
AOAH-IT1	0	0	0	0	0	0
AOC1	0	1	2	3	3	7
AOC2	0	0	0	0	0	0
AOC3	0	1	0	0	0	0
AOC4P	0	0	0	0	0	0
AOX1	0	0	0	0	0	0
AOX3P-AOX2P	0	0	0	0	0	0
AP1AR	1	6	13	8	10	8
AP1B1	65	245	227	225	175	208
AP1B1P1	0	0	0	0	0	0
AP1G1	20	48	50	47	58	49
AP1G2	0	6	7	16	6	9
AP1M1	12	34	33	32	48	44
AP1M2	0	0	0	0	0	0
AP1S1	22	47	57	66	53	46
AP1S2	70	429	510	191	403	279
AP1S3	6	0	1	1	1	2
AP2A1	17	30	39	42	24	33
AP2A2	43	47	55	57	56	59
AP2B1	3	18	22	10	20	26
AP2M1	99	248	228	324	254	262
AP2S1	261	270	295	310	270	272
AP3B1	5	43	43	30	61	62
AP3B2	0	0	0	0	0	1
AP3D1	45	60	50	46	62	72
AP3M1	5	16	18	20	21	19
AP3M2	5	5	5	2	5	8
AP3S1	26	139	164	95	173	149
AP3S2	0	1	1	0	2	4
AP4B1	4	9	8	0	9	12
AP4B1-AS1	0	1	0	7	2	0
AP4E1	12	12	10	8	15	13
AP4M1	14	11	16	21	9	11
AP4S1	6	1	1	3	2	3
AP5B1	3	5	9	0	5	7
AP5M1	0	8	7	10	9	11
AP5S1	14	2	9	5	5	6
AP5Z1	11	17	11	19	13	8
APAF1	0	9	19	17	18	15
APBA1	1	5	8	8	8	8
APBA2	2	1	2	6	3	2
APBA3	1	8	3	0	1	6
APBB1	0	1	0	0	1	1
APBB1IP	21	41	35	47	52	58
APBB2	1	1	0	2	1	0
APBB3	0	2	1	2	6	6
APC	0	1	1	0	2	2
APC2	0	0	0	0	0	0
APCDD1	0	0	0	0	0	0
APCDD1L	0	0	0	0	0	0
APCDD1L-DT	0	0	0	0	0	0
APCS	0	0	0	0	0	0
APEH	24	35	42	36	32	46
APELA	0	0	0	0	0	0
APEX1	52	155	182	187	164	193
APEX2	5	12	14	27	9	19
APH1A	167	224	205	363	207	229
APH1B	16	23	28	35	19	20
API5	11	36	33	29	35	39
APIP	10	51	39	23	68	60
APLF	0	0	1	2	2	1
APLN	0	0	0	0	0	0
APLNR	0	0	0	0	0	0
APLP1	0	1	0	0	2	0
APLP2	164	376	395	282	442	457
APMAP	80	126	125	204	193	196
APOA1	0	0	0	0	0	0
APOA1-AS	0	0	0	0	0	0
APOA2	0	0	0	0	0	2
APOA4	0	0	0	0	0	0
APOA5	0	0	0	0	0	0
APOB	0	0	0	0	0	0
APOBEC1	0	0	0	0	0	0
APOBEC2	0	0	0	0	1	0
APOBEC3A	20	0	0	1	0	0
APOBEC3A_B	0	0	0	0	0	0
APOBEC3B	0	2	3	23	13	16
APOBEC3B-AS1	0	0	0	0	0	0
APOBEC3C	45	51	41	47	29	34
APOBEC3D	2	3	2	0	2	3
APOBEC3F	0	0	0	0	1	6
APOBEC3G	6	2	8	7	6	6
APOBEC3H	0	0	0	0	0	0
APOBEC4	0	0	0	0	0	0
APOBR	118	42	36	60	41	54
APOC1	570	487	456	148	233	243
APOC1P1	3	0	0	1	3	6
APOC2	129	207	262	191	159	132
APOC3	0	0	0	0	0	0
APOC4	0	0	0	0	0	1
APOC4-APOC2	0	4	0	0	1	2
APOD	0	0	0	0	0	0
APOE	3499	3676	3073	2531	1589	2000
APOF	0	0	0	0	0	0
APOH	0	0	0	0	0	0
APOL1	0	0	0	6	4	3
APOL2	17	14	12	34	22	20
APOL3	0	0	0	0	0	2
APOL4	0	1	0	0	1	1
APOL5	0	0	0	0	0	0
APOL6	2	5	4	3	7	7
APOLD1	0	0	0	2	1	1
APOM	0	0	0	0	1	0
APOO	10	36	20	57	23	24
APOOL	0	2	3	0	2	3
APOOP5	0	0	0	0	0	0
APOPT1	10	19	24	54	32	30
APP	30	115	115	45	90	124
APPBP2	4	7	8	9	13	10
APPL1	10	19	23	16	25	26
APPL2	8	39	37	17	48	43
APRT	110	99	105	156	83	89
APTR	0	3	3	0	3	4
APTX	18	21	27	45	29	31
AQP1	0	0	0	0	0	0
AQP10	0	0	0	0	0	0
AQP11	0	0	1	0	1	0
AQP12A	0	0	0	0	0	0
AQP12B	0	0	0	0	0	0
AQP2	0	0	0	0	0	0
AQP3	0	0	0	0	0	0
AQP4	0	0	0	0	0	0
AQP4-AS1	6	0	0	0	0	0
AQP5	0	0	0	0	0	0
AQP6	2	0	0	0	0	0
AQP7	0	0	0	0	0	0
AQP7P1	0	0	0	0	0	0
AQP7P3	0	0	0	0	0	0
AQP8	0	0	0	0	0	0
AQP9	0	0	0	0	0	0
AQR	2	8	9	4	9	10
AR	0	0	0	0	0	0
ARAF	24	28	33	20	24	27
ARAP1	46	76	71	171	121	142
ARAP1-AS2	0	0	0	0	0	0
ARAP2	1	1	2	1	3	1
ARAP3	0	3	4	3	2	3
ARC	0	0	0	0	0	0
ARCN1	11	46	61	46	64	67
AREG	0	0	0	0	0	0
AREL1	3	6	8	11	6	9
ARF1	345	702	723	766	863	789
ARF3	77	157	155	189	116	126
ARF4	21	76	104	97	95	79
ARF4-AS1	0	0	0	0	0	0
ARF5	96	94	124	86	129	136
ARF6	57	114	104	98	136	145
ARFGAP1	4	26	20	43	41	43
ARFGAP2	37	47	63	103	75	77
ARFGAP3	6	22	20	36	31	30
ARFGEF1	6	12	10	8	17	12
ARFGEF2	1	7	11	7	11	9
ARFGEF3	0	0	0	0	0	0
ARFIP1	6	44	37	58	45	41
ARFIP2	5	4	3	5	7	7
ARFRP1	4	22	11	36	25	32
ARG1	0	0	0	0	0	0
ARG2	0	13	17	8	12	7
ARGFX	1	0	1	0	0	0
ARGFXP2	0	0	0	0	0	0
ARGLU1	20	60	46	80	85	67
ARHGAP1	13	26	22	19	25	21
ARHGAP10	11	24	36	20	42	41
ARHGAP11A	0	3	5	12	18	20
ARHGAP11B	0	3	1	0	1	3
ARHGAP12	4	8	7	8	10	8
ARHGAP15	1	15	19	5	20	16
ARHGAP17	3	26	21	20	45	39
ARHGAP18	31	84	81	67	122	112
ARHGAP19	1	10	11	18	21	22
ARHGAP19-SLIT1	0	0	0	0	0	0
ARHGAP20	0	2	0	0	1	1
ARHGAP21	2	8	9	15	19	16
ARHGAP22	15	42	42	43	50	41
ARHGAP22-IT1	0	0	0	0	0	0
ARHGAP23	0	0	0	0	0	0
ARHGAP24	0	0	0	0	0	0
ARHGAP25	29	45	45	37	75	75
ARHGAP26	4	8	9	7	13	13
ARHGAP26-AS1	0	0	0	0	0	0
ARHGAP26-IT1	0	0	0	0	0	0
ARHGAP27	0	12	18	13	21	21
ARHGAP27P1	0	1	0	0	1	1
ARHGAP27P1-BPTFP1-KPNA2P3	0	0	0	0	3	1
ARHGAP27P2	0	0	0	6	1	0
ARHGAP28	0	0	0	0	0	0
ARHGAP29	0	0	0	0	0	0
ARHGAP30	132	138	134	86	186	248
ARHGAP31	2	7	6	11	12	11
ARHGAP31-AS1	0	0	0	0	0	0
ARHGAP32	0	0	0	0	0	0
ARHGAP33	0	0	0	0	0	0
ARHGAP35	5	13	13	13	16	13
ARHGAP36	0	0	0	0	0	0
ARHGAP39	0	0	0	0	0	0
ARHGAP4	122	116	105	152	123	115
ARHGAP40	0	0	0	0	0	0
ARHGAP42	0	0	0	0	0	0
ARHGAP44	0	0	0	0	0	0
ARHGAP45	30	57	45	95	69	71
ARHGAP5	1	3	2	2	5	3
ARHGAP5-AS1	0	2	0	0	0	0
ARHGAP6	0	4	3	0	2	2
ARHGAP8	0	0	0	0	0	0
ARHGAP9	49	96	122	140	138	135
ARHGDIA	354	527	489	524	398	444
ARHGDIB	523	600	533	715	843	857
ARHGDIG	0	0	0	0	0	2
ARHGEF1	19	27	27	58	41	32
ARHGEF10	0	0	0	0	0	0
ARHGEF10L	17	36	35	37	54	43
ARHGEF11	6	4	7	8	8	11
ARHGEF12	1	4	5	2	6	8
ARHGEF15	0	0	0	0	0	0
ARHGEF16	5	0	1	3	1	0
ARHGEF17	0	0	0	0	0	1
ARHGEF18	5	4	5	8	9	9
ARHGEF19	2	0	2	0	1	1
ARHGEF2	29	36	37	62	47	64
ARHGEF25	0	0	0	0	0	0
ARHGEF26	0	0	0	0	0	0
ARHGEF26-AS1	0	1	1	0	0	1
ARHGEF28	0	0	0	0	0	0
ARHGEF3	0	6	8	16	20	17
ARHGEF3-AS1	0	0	0	0	0	0
ARHGEF33	0	0	0	0	0	0
ARHGEF34P	0	0	0	0	0	0
ARHGEF35	0	0	0	0	4	7
ARHGEF37	0	0	0	0	0	1
ARHGEF38	0	0	0	0	0	0
ARHGEF38-IT1	0	0	0	0	0	0
ARHGEF39	3	1	2	6	7	4
ARHGEF4	0	0	0	0	0	0
ARHGEF40	0	8	9	6	11	12
ARHGEF5	0	1	1	0	1	0
ARHGEF6	2	18	20	18	24	18
ARHGEF7	1	3	4	18	5	4
ARHGEF7-AS1	0	0	0	0	0	0
ARHGEF7-AS2	0	0	0	0	0	0
ARHGEF9	0	3	2	4	5	3
ARHGEF9-IT1	0	0	0	0	0	0
ARID1A	6	14	18	20	20	21
ARID1B	1	2	3	5	3	4
ARID2	0	2	5	6	4	2
ARID3A	16	29	32	43	35	31
ARID3B	4	7	3	4	5	8
ARID3C	0	0	0	0	0	0
ARID4A	42	15	16	15	27	23
ARID4B	28	12	18	15	16	17
ARID5A	35	31	27	66	47	54
ARID5B	1	3	6	4	4	5
ARIH1	3	9	7	7	8	8
ARIH2	15	26	36	23	36	42
ARIH2OS	4	0	1	13	1	1
ARL1	8	22	27	14	28	26
ARL10	1	1	2	0	1	2
ARL11	2	4	6	10	5	10
ARL13A	0	0	0	0	0	0
ARL13B	0	2	0	1	4	2
ARL14	0	0	0	0	0	0
ARL14EP	0	9	7	15	9	10
ARL14EPL	0	0	0	0	0	0
ARL15	0	5	8	0	8	5
ARL16	23	4	2	24	8	15
ARL17A	3	2	8	4	6	11
ARL17B	28	4	7	40	29	20
ARL2	31	4	11	34	17	15
ARL2-SNX15	0	12	5	0	8	9
ARL2BP	12	21	26	0	28	23
ARL3	5	8	10	10	13	13
ARL4A	2	6	6	4	7	7
ARL4C	75	110	110	88	166	161
ARL4D	0	3	0	7	0	4
ARL5A	15	26	34	24	28	34
ARL5B	2	4	6	8	3	4
ARL5C	0	0	0	0	0	0
ARL6	0	1	1	0	0	1
ARL6IP1	73	297	292	432	470	431
ARL6IP4	309	342	302	364	364	356
ARL6IP5	6	90	96	87	182	156
ARL6IP6	1	13	8	6	8	11
ARL8A	15	50	46	17	55	59
ARL8B	33	190	228	158	231	180
ARL9	0	0	0	0	0	0
ARLNC1	0	0	0	0	0	0
ARMC1	0	17	19	12	17	14
ARMC10	16	26	32	12	22	22
ARMC12	0	0	0	0	0	0
ARMC2	0	0	0	0	0	2
ARMC2-AS1	0	0	0	0	0	0
ARMC3	0	0	0	0	0	0
ARMC4	0	0	0	0	0	0
ARMC4P1	0	0	0	0	0	0
ARMC5	8	6	5	20	7	14
ARMC6	12	19	16	42	14	22
ARMC7	5	10	15	24	10	21
ARMC8	1	14	20	8	20	14
ARMC9	15	26	24	24	17	17
ARMCX1	4	18	16	14	22	21
ARMCX2	0	1	1	0	2	1
ARMCX3	17	46	56	47	65	77
ARMCX4	0	1	1	0	0	0
ARMCX5	0	0	2	0	2	6
ARMCX5-GPRASP2	0	0	0	0	2	1
ARMCX6	14	44	51	34	44	39
ARMH1	0	0	0	0	0	0
ARMH2	0	0	0	0	0	0
ARMH3	0	9	16	13	10	11
ARMH4	0	0	0	0	0	0
ARMS2	0	0	0	0	0	0
ARMT1	0	31	38	7	57	49
ARNT	11	29	27	19	44	29
ARNT2	0	0	0	0	0	0
ARNTL	3	6	7	26	19	11
ARNTL2	1	1	0	2	3	2
ARNTL2-AS1	0	0	0	0	0	0
ARPC1A	39	46	46	38	63	49
ARPC1B	305	339	346	696	509	527
ARPC2	428	770	752	707	756	788
ARPC3	1039	1334	1239	1526	1746	1517
ARPC4	200	282	277	357	296	314
ARPC4-TTLL3	0	0	0	0	1	0
ARPC5	89	212	211	187	283	259
ARPC5L	48	63	43	51	54	52
ARPIN	4	12	15	18	24	20
ARPP19	10	40	54	51	62	50
ARPP21	0	0	0	0	0	0
ARR3	0	0	0	0	0	0
ARRB1	15	27	23	39	38	36
ARRB2	198	252	195	272	240	244
ARRDC1	7	8	5	8	3	6
ARRDC1-AS1	0	5	4	19	5	1
ARRDC2	9	7	15	16	25	19
ARRDC3	5	13	20	17	15	22
ARRDC3-AS1	1	0	0	0	0	0
ARRDC4	6	14	19	7	34	34
ARRDC5	0	0	0	0	0	0
ARSA	36	11	11	22	11	19
ARSB	7	13	20	17	21	23
ARSD	13	15	8	16	6	6
ARSD-AS1	30	10	8	0	7	5
ARSE	0	0	0	0	0	0
ARSF	0	0	0	0	0	0
ARSG	1	1	1	8	1	1
ARSH	0	0	0	0	0	0
ARSI	0	0	0	0	0	0
ARSJ	0	0	0	0	0	0
ARSK	0	0	2	0	1	1
ART1	0	0	0	0	0	0
ART3	0	0	0	0	0	0
ART4	0	0	0	0	0	0
ART5	0	0	0	0	0	0
ARTN	0	0	0	0	0	0
ARV1	0	16	9	14	12	9
ARVCF	1	0	2	2	1	2
ARX	0	0	0	0	0	0
AS-PTPRE	0	0	0	0	1	1
AS3MT	0	0	1	0	0	0
ASAH1	94	642	806	410	785	630
ASAH2	1	0	0	0	0	0
ASAH2B	0	0	0	2	1	1
ASAP1	15	43	38	43	57	47
ASAP1-IT1	1	0	0	0	1	0
ASAP1-IT2	0	0	3	4	1	1
ASAP2	0	1	2	0	1	0
ASAP3	0	0	0	0	0	0
ASB1	2	4	8	4	7	7
ASB10	0	0	0	0	0	0
ASB11	0	0	0	0	0	0
ASB12	0	0	0	0	0	0
ASB13	5	14	14	18	12	8
ASB14	0	0	0	0	0	1
ASB15	0	0	0	0	0	0
ASB16	0	0	0	0	0	0
ASB16-AS1	3	2	6	32	6	8
ASB17	0	0	0	0	0	0
ASB18	0	0	0	0	0	0
ASB2	0	0	0	0	0	0
ASB3	0	9	0	0	8	5
ASB4	0	0	0	0	0	0
ASB5	0	0	0	0	0	0
ASB6	3	3	3	10	4	6
ASB7	1	1	2	2	4	5
ASB8	8	28	29	51	51	44
ASB9	0	0	0	0	0	0
ASB9P1	0	0	0	0	0	0
ASCC1	6	14	12	22	11	11
ASCC2	18	34	40	50	37	36
ASCC3	1	7	5	7	9	8
ASCL1	0	0	0	0	0	0
ASCL2	5	4	2	0	2	1
ASCL3	0	0	0	0	0	0
ASCL4	0	0	0	0	1	1
ASCL5	0	0	0	0	0	0
ASDURF	0	0	0	9	6	9
ASF1A	0	5	4	5	8	6
ASF1B	12	19	24	12	16	11
ASGR1	6	6	5	0	7	7
ASGR2	0	15	11	37	40	23
ASH1L	2	0	1	1	2	3
ASH1L-AS1	0	5	0	0	7	1
ASH2L	6	15	23	38	37	43
ASIC1	0	2	2	4	1	2
ASIC2	0	0	0	0	0	0
ASIC3	0	0	0	0	0	0
ASIC4	0	0	0	0	0	0
ASIC5	0	0	0	0	0	0
ASIP	0	0	0	0	0	0
ASL	39	46	41	52	31	36
ASMT	0	0	0	0	0	0
ASMTL	4	15	5	14	8	9
ASMTL-AS1	1	0	0	0	0	2
ASNA1	41	39	40	43	59	53
ASNS	0	3	4	0	4	7
ASNSD1	9	32	26	9	35	20
ASNSP1	0	0	0	0	0	0
ASPA	0	0	0	0	0	0
ASPDH	0	0	0	0	1	0
ASPG	0	0	0	0	0	0
ASPH	41	54	62	45	65	51
ASPHD1	0	0	0	10	0	2
ASPHD2	0	0	0	0	0	1
ASPM	0	1	0	3	3	5
ASPN	0	0	0	0	0	0
ASPRV1	0	0	0	0	0	0
ASPSCR1	6	14	7	15	12	14
ASRGL1	4	7	5	13	19	17
ASS1	0	0	0	14	4	3
ASTE1	0	1	2	0	2	1
ASTL	0	0	0	0	0	0
ASTN1	0	0	0	0	0	0
ASTN2	2	4	5	3	3	5
ASTN2-AS1	0	0	0	0	0	0
ASXL1	6	9	7	7	10	7
ASXL2	3	11	10	13	17	14
ASXL3	0	0	0	0	0	0
ASZ1	0	0	0	0	0	0
ATAD1	16	62	62	51	64	64
ATAD2	7	11	10	3	8	10
ATAD2B	1	2	1	3	4	4
ATAD3A	22	28	27	83	18	24
ATAD3B	5	22	11	7	16	17
ATAD3C	3	0	2	0	2	1
ATAD5	0	2	2	4	5	3
ATAT1	0	1	1	0	2	1
ATCAY	1	1	0	0	0	1
ATE1	3	1	3	6	2	2
ATE1-AS1	0	0	0	0	0	0
ATF1	7	18	34	9	29	37
ATF2	3	9	7	10	15	19
ATF3	0	2	4	19	11	7
ATF4	33	26	18	61	160	143
ATF5	26	29	25	30	30	33
ATF6	5	10	12	9	14	16
ATF6B	32	39	43	64	69	60
ATF7	0	6	4	3	8	4
ATF7IP	7	13	13	14	16	17
ATF7IP2	0	0	4	5	5	2
ATG10	4	4	2	1	3	3
ATG101	38	43	41	40	40	42
ATG12	8	10	13	20	13	12
ATG13	0	4	6	4	7	6
ATG14	1	3	2	2	4	4
ATG16L1	7	18	23	15	27	28
ATG16L2	3	1	1	0	5	4
ATG2A	1	3	2	6	5	4
ATG2B	1	2	3	1	3	3
ATG3	64	162	159	102	204	188
ATG4A	6	5	10	5	6	7
ATG4B	2	11	11	28	12	11
ATG4C	12	20	28	20	43	38
ATG4D	5	3	6	22	11	11
ATG5	0	6	12	7	8	5
ATG7	11	40	43	34	32	32
ATG9A	4	11	13	8	11	9
ATG9B	0	0	0	0	0	0
ATIC	48	71	56	44	58	59
ATL1	0	0	0	4	1	1
ATL2	8	13	15	6	10	13
ATL3	15	37	34	32	31	30
ATM	2	8	4	4	5	4
ATMIN	2	4	5	1	6	6
ATN1	8	10	13	10	10	11
ATOH1	0	0	0	0	0	0
ATOH7	0	0	0	0	0	0
ATOH8	2	8	4	3	3	4
ATOX1	12	45	40	50	43	47
ATP10A	0	2	2	0	2	2
ATP10B	0	0	0	0	0	0
ATP10D	1	3	6	5	6	6
ATP11A	1	11	15	6	20	18
ATP11A-AS1	0	0	0	0	0	0
ATP11AUN	0	0	0	0	0	0
ATP11B	1	4	3	5	8	6
ATP11C	2	10	12	3	9	5
ATP12A	0	0	0	0	0	0
ATP13A1	21	26	21	36	17	23
ATP13A2	0	2	5	2	2	2
ATP13A3	7	25	30	11	29	23
ATP13A4	0	0	0	0	0	0
ATP13A4-AS1	0	0	0	0	0	0
ATP13A5	0	0	0	0	0	0
ATP13A5-AS1	0	0	0	0	0	0
ATP1A1	107	261	263	262	216	257
ATP1A1-AS1	0	2	0	0	1	1
ATP1A2	0	0	0	0	0	0
ATP1A3	0	0	0	0	0	0
ATP1A4	0	0	0	0	0	0
ATP1B1	103	396	462	467	722	626
ATP1B2	1	0	0	0	0	0
ATP1B3	260	424	466	331	398	404
ATP1B4	0	0	1	0	0	0
ATP23	0	3	3	0	0	0
ATP2A1	0	0	0	0	0	0
ATP2A1-AS1	0	0	0	0	4	0
ATP2A2	8	41	44	35	50	49
ATP2A3	0	5	5	6	3	4
ATP2B1	74	53	47	17	34	32
ATP2B1-AS1	0	0	0	0	1	0
ATP2B2	0	0	0	0	0	0
ATP2B2-IT2	0	0	0	0	0	0
ATP2B3	0	0	0	0	0	0
ATP2B4	1	7	8	2	7	8
ATP2C1	8	31	42	33	51	44
ATP2C2	0	0	0	0	0	0
ATP2C2-AS1	0	0	0	0	0	0
ATP4A	0	0	0	0	0	0
ATP4B	0	0	0	0	0	0
ATP5F1A	332	640	671	762	760	747
ATP5F1B	196	627	647	578	670	684
ATP5F1C	58	165	186	225	215	232
ATP5F1D	33	41	44	89	19	35
ATP5F1E	397	341	368	421	347	294
ATP5IF1	120	144	137	172	214	186
ATP5MC1	32	18	25	47	10	11
ATP5MC2	79	184	204	303	156	173
ATP5MC3	77	177	177	145	166	136
ATP5MD	76	228	200	203	181	187
ATP5ME	145	479	468	256	401	430
ATP5MF	444	568	406	455	485	652
ATP5MF-PTCD1	1	1	3	8	0	3
ATP5MG	142	264	302	279	382	322
ATP5MGL	1	0	0	0	0	0
ATP5MPL	168	211	203	228	144	183
ATP5PB	53	130	109	123	150	155
ATP5PD	344	431	467	247	391	461
ATP5PF	120	150	136	173	146	192
ATP5PO	206	313	286	300	264	277
ATP5S	0	3	4	11	4	5
ATP6	30497	18221	16490	14906	14088	13592
ATP6AP1	277	334	311	430	354	383
ATP6AP1L	3	0	0	0	0	1
ATP6AP2	209	562	647	987	1041	1005
ATP6V0A1	27	51	46	36	44	56
ATP6V0A2	2	6	7	7	6	7
ATP6V0A4	0	0	0	0	0	0
ATP6V0B	332	528	557	446	558	402
ATP6V0C	247	537	412	286	224	198
ATP6V0CP3	0	0	0	0	0	0
ATP6V0D1	203	224	239	204	184	224
ATP6V0D2	24	58	82	59	67	76
ATP6V0E1	188	449	522	388	521	447
ATP6V0E2	11	10	8	8	5	12
ATP6V0E2-AS1	3	0	0	0	0	1
ATP6V1A	27	70	94	83	119	95
ATP6V1B1	0	0	0	0	0	0
ATP6V1B1-AS1	0	0	0	0	0	0
ATP6V1B2	121	445	522	380	448	433
ATP6V1C1	30	81	79	81	86	77
ATP6V1C2	0	0	0	0	0	1
ATP6V1D	30	84	76	89	105	88
ATP6V1E1	84	158	127	168	171	150
ATP6V1E2	0	0	0	7	1	0
ATP6V1F	448	562	453	583	353	326
ATP6V1FNB	0	0	0	0	0	0
ATP6V1G1	22	64	103	67	106	89
ATP6V1G2	0	0	0	0	1	0
ATP6V1G2-DDX39B	0	0	0	0	0	0
ATP6V1G3	0	0	0	0	0	0
ATP6V1H	35	58	59	42	98	71
ATP7A	4	19	14	10	13	14
ATP7B	0	1	0	0	0	1
ATP8	20992	18500	20074	14128	15476	15055
ATP8A1	0	1	1	0	1	1
ATP8A2	0	0	0	0	0	0
ATP8B1	0	1	1	2	1	1
ATP8B2	0	0	0	0	0	0
ATP8B3	0	0	0	0	0	0
