symbol	H9_MplusCHLA_1	H9_MplusCHLA_2	H9_MplusCHLA_3	CAR_MplusCHLA_1	CAR_MplusCHLA_2	CAR_MplusCHLA_3
AMBRA1	780	1503	1595	315	2076	1319
AMD1	4311	18602	18627	11518	16118	14411
AMDHD1	185	256	202	0	102	249
AMDHD2	1129	2423	2763	1374	2392	2992
AMELX	0	0	0	0	0	0
AMELY	0	0	0	0	0	0
AMER1	1	98	10	2	73	130
AMER2	22	1	122	0	13	0
AMER3	9	3	2	0	2	13
AMFR	514	2999	3955	1073	2890	3566
AMH	0	0	0	0	0	0
AMHR2	0	0	0	0	0	0
AMIGO1	0	52	1	0	78	0
AMIGO2	0	1	0	0	1	159
AMIGO3	0	0	66	0	64	60
AMMECR1	311	789	732	2	375	681
AMMECR1L	519	2035	1571	696	1844	2341
AMN	0	0	0	0	0	0
AMN1	0	397	581	314	619	888
AMOT	0	0	43	0	50	49
AMOTL1	0	98	176	0	18	152
AMOTL2	0	1	1	1	0	3
AMPD1	0	0	0	0	0	0
AMPD2	0	629	789	831	679	444
AMPD3	1109	4943	5064	3250	9307	8364
AMPH	0	0	0	0	0	0
AMT	149	213	302	246	750	650
AMTN	0	0	0	0	0	0
AMY1A	0	0	0	0	0	0
AMY1B	0	0	0	0	1	0
AMY1C	0	2	9	0	0	0
AMY2A	0	0	77	0	0	0
AMY2B	0	237	0	0	639	745
AMZ1	0	1	0	0	0	0
AMZ2	758	1740	1889	401	2248	2492
AMZ2P1	228	348	167	0	321	553
ANAPC1	577	1166	2254	670	1003	2021
ANAPC10	0	309	167	0	186	369
ANAPC11	5698	13165	12655	8249	11172	13065
ANAPC13	925	2880	4546	1112	3240	3273
ANAPC15	3774	8779	7079	3116	10911	11828
ANAPC16	1945	5809	3969	2796	5800	6400
ANAPC1P1	3	0	0	0	0	0
ANAPC2	89	246	662	225	925	426
ANAPC4	782	2525	2121	430	2560	2337
ANAPC5	451	2139	1767	351	1419	1460
ANAPC7	733	2373	2067	1348	2289	2556
ANG	169	0	0	110	0	0
ANGEL1	326	1343	740	153	746	1065
ANGEL2	659	1109	1332	154	2229	1791
ANGPT1	0	1	0	0	0	1
ANGPT2	344	7	4	2	3	6
ANGPT4	0	0	0	0	1	0
ANGPTL1	0	0	0	0	0	0
ANGPTL2	2	0	41	1	45	1
ANGPTL3	0	0	0	0	0	0
ANGPTL4	0	0	0	0	0	0
ANGPTL5	0	0	0	0	0	0
ANGPTL6	0	148	73	258	56	407
ANGPTL7	0	0	0	0	0	0
ANGPTL8	0	0	0	0	0	0
ANHX	0	0	0	0	0	0
ANK1	0	0	0	2	50	65
ANK2	1	314	461	1	144	444
ANK3	3	0	1	0	2	2
ANKAR	0	0	0	0	2	54
ANKDD1A	0	228	0	190	55	236
ANKDD1B	0	0	0	0	51	0
ANKEF1	167	492	134	377	206	376
ANKFN1	0	0	0	0	0	0
ANKFY1	1067	4649	4472	1678	5280	6667
ANKH	7743	24962	28768	4180	12999	13486
ANKHD1	7553	3687	6139	1229	6679	8186
ANKHD1-EIF4EBP3	0	1964	0	0	0	148
ANKIB1	1	794	934	37	677	1180
ANKK1	0	0	0	0	0	1
ANKLE1	42	108	93	0	330	300
ANKLE2	784	2626	3355	2296	3854	4566
ANKMY1	0	176	422	172	322	224
ANKMY2	0	1050	724	403	986	1620
ANKRA2	0	62	190	177	311	188
ANKRD1	5	4	8	320	7	3
ANKRD10	1017	2370	2640	1073	1691	2933
ANKRD11	2614	6511	4260	2316	5781	6204
ANKRD12	13173	7880	6364	5176	20249	18959
ANKRD13A	809	2665	2633	389	3483	3404
ANKRD13B	0	169	83	0	79	49
ANKRD13C	117	1672	2110	1047	3631	3219
ANKRD13D	730	1325	1437	1290	2423	1837
ANKRD16	122	0	1	104	59	16
ANKRD17	1976	2954	2958	1633	2877	4615
ANKRD18A	0	0	0	0	0	0
ANKRD18B	0	0	0	0	91	23
ANKRD18CP	0	0	0	0	0	0
ANKRD18DP	19	4	0	0	11	65
ANKRD19P	0	28	0	0	0	41
ANKRD2	0	0	0	0	0	0
ANKRD20A1	0	0	0	0	0	0
ANKRD20A11P	0	0	0	0	0	0
ANKRD20A19P	1	10	2	0	0	0
ANKRD20A2	0	0	0	0	0	0
ANKRD20A3	0	0	0	0	0	0
ANKRD20A4	0	0	0	0	0	0
ANKRD20A4-ANKRD20A20P	0	0	0	0	0	0
ANKRD20A5P	0	0	0	0	0	0
ANKRD20A8P	0	0	0	0	0	0
ANKRD20A9P	0	0	0	0	0	0
ANKRD22	3	0	106	0	0	134
ANKRD23	0	0	0	0	23	9
ANKRD24	0	75	0	0	20	86
ANKRD26	128	340	327	265	382	315
ANKRD26P1	0	0	0	0	0	0
ANKRD26P3	0	0	0	0	0	0
ANKRD27	433	2505	2613	457	2663	2572
ANKRD28	3	1267	2583	223	2365	1770
ANKRD29	0	0	0	0	45	0
ANKRD30A	0	0	0	0	0	0
ANKRD30B	0	0	0	0	0	0
ANKRD30BL	0	0	0	0	0	0
ANKRD30BP2	156	2	1	0	42	44
ANKRD30BP3	0	0	0	0	0	0
ANKRD31	0	0	0	0	0	0
ANKRD33	0	0	0	0	0	0
ANKRD33B	0	82	130	0	76	33
ANKRD34A	0	1	51	0	0	0
ANKRD34B	0	0	0	0	0	0
ANKRD34C	0	0	0	0	0	0
ANKRD34C-AS1	0	0	0	0	0	0
ANKRD35	184	193	91	411	68	336
ANKRD36	55	45	480	0	97	209
ANKRD36B	137	365	0	0	66	18
ANKRD36BP1	0	0	0	0	142	63
ANKRD36BP2	0	0	0	0	0	0
ANKRD36C	784	379	479	0	255	225
ANKRD37	0	206	2	0	39	26
ANKRD39	0	532	549	601	336	578
ANKRD40	786	4862	5953	2844	6460	4769
ANKRD40CL	0	1	154	0	6	1
ANKRD42	181	933	469	2	1118	1312
ANKRD44	59	1408	1310	645	1672	1271
ANKRD44-IT1	0	0	0	0	0	2
ANKRD45	3	0	1	0	2	0
ANKRD46	92	1455	923	405	1193	1470
ANKRD49	167	400	1286	278	875	1122
ANKRD50	793	2315	2373	1045	3587	2860
ANKRD52	928	4149	2608	184	2480	3294
ANKRD53	0	0	0	1	0	0
ANKRD54	501	790	1014	114	657	984
ANKRD55	0	0	0	0	42	0
ANKRD6	192	47	233	0	200	313
ANKRD60	278	3	0	0	37	79
ANKRD61	0	35	0	0	0	0
ANKRD62	174	18	87	0	41	48
ANKRD62P1-PARP4P3	0	0	0	0	0	0
ANKRD63	0	0	0	0	0	0
ANKRD65	0	0	0	0	10	0
ANKRD66	0	0	0	0	0	46
ANKRD7	0	0	0	0	0	0
ANKRD9	316	728	859	123	810	830
ANKS1A	474	1352	1690	190	1389	1196
ANKS1B	0	0	3	2	1	0
ANKS3	1	1	0	0	148	342
ANKS4B	154	7	61	1	3	65
ANKS6	0	311	0	0	34	56
ANKUB1	0	0	0	0	0	0
ANKZF1	80	893	831	365	1719	953
ANLN	348	3786	2809	2563	9530	9655
ANO1	0	0	0	0	0	0
ANO10	516	1744	1560	529	1247	997
ANO2	0	0	0	0	0	0
ANO3	0	0	0	0	0	0
ANO4	0	0	0	0	0	0
ANO5	0	230	147	199	272	210
ANO6	1007	5521	6004	1457	7262	5934
ANO7	0	0	0	0	41	0
ANO8	1	82	530	289	287	537
ANO9	0	0	0	0	0	0
ANOS1	39	1249	1626	916	3833	5084
ANP32A	19059	37551	29531	10371	48938	54200
ANP32A-IT1	4	2	6	7	2	3
ANP32AP1	0	0	0	0	0	0
ANP32B	39794	76616	60682	24444	95964	120371
ANP32C	0	0	0	0	0	0
ANP32D	0	0	0	0	0	0
ANP32E	3998	7737	6875	4742	19149	20918
ANPEP	1260	917	1267	2389	4063	5078
ANTXR1	560	2007	3554	925	4387	3559
ANTXR2	2207	7715	9010	3032	7307	6979
ANTXRL	0	0	0	0	0	0
ANTXRLP1	0	0	0	0	0	0
ANXA1	912	2594	2860	1306	4194	3807
ANXA10	0	1	0	0	0	0
ANXA11	3891	6848	5989	1938	5369	6920
ANXA13	0	0	0	0	0	1
ANXA2	14090	61374	61302	42878	98250	100076
ANXA2P1	0	17	1	0	0	1
ANXA2P2	0	35	0	0	0	0
ANXA2P3	0	0	1	0	2	0
ANXA2R	0	0	54	0	36	0
ANXA3	0	3	5	0	68	1
ANXA4	1677	8702	6872	2679	7847	6282
ANXA5	10493	47628	57331	20247	64219	62906
ANXA6	3198	7747	8902	3802	11057	11463
ANXA7	744	8459	9421	2882	13760	11934
ANXA8	2	0	2	0	0	0
ANXA8L1	0	0	0	0	2	2
ANXA9	0	0	199	1	0	1
AOAH	468	1292	1408	528	3042	4965
AOAH-IT1	0	0	0	0	0	0
AOC1	1	126	209	109	309	655
AOC2	0	0	0	0	0	2
AOC3	0	128	0	0	1	1
AOC4P	0	0	0	0	0	3
AOX1	0	0	0	1	0	0
AOX3P-AOX2P	0	0	0	0	0	0
AP1AR	157	1518	3334	793	2339	1945
AP1B1	6717	41589	38660	16425	28097	35241
AP1B1P1	0	0	0	0	0	0
AP1G1	3464	13697	14139	5718	15563	13926
AP1G2	0	614	719	729	600	974
AP1M1	669	3284	3130	1326	4374	4216
AP1M2	0	1	1	0	0	1
AP1S1	680	2416	2962	1470	2625	2383
AP1S2	3965	40326	48231	7705	36131	26148
AP1S3	535	16	195	98	77	266
AP2A1	1398	4204	5470	2549	3253	4612
AP2A2	4892	8877	10623	4691	10159	11102
AP2B1	377	4230	5368	1018	4557	6087
AP2M1	4651	19386	17944	10850	18939	20429
AP2S1	5668	9477	10535	4768	9188	9639
AP3B1	517	7126	7116	2104	9585	10194
AP3B2	1	0	71	0	32	212
AP3D1	5628	12512	10572	4112	12359	14898
AP3M1	631	3320	3770	1747	4303	4057
AP3M2	445	726	790	118	713	1120
AP3S1	741	6787	7836	1826	8033	6909
AP3S2	0	145	212	0	485	1070
AP4B1	265	973	1027	0	1137	1562
AP4B1-AS1	0	63	6	195	118	4
AP4E1	1965	3229	2687	970	4111	3645
AP4M1	602	743	1115	641	594	768
AP4S1	557	195	180	244	319	563
AP5B1	456	1377	2498	26	1404	1841
AP5M1	0	797	726	525	1011	1391
AP5S1	628	115	678	167	367	422
AP5Z1	1548	3805	2546	1871	2821	1744
APAF1	4	2196	4151	1349	3507	3743
APBA1	203	1403	2082	928	2121	2111
APBA2	186	171	358	328	392	334
APBA3	49	662	239	0	121	547
APBB1	0	74	0	0	55	118
APBB1IP	1356	4445	3824	2142	5373	6222
APBB2	173	234	76	194	235	51
APBB3	0	214	86	85	471	552
APC	65	483	401	1	790	671
APC2	0	0	0	0	0	0
APCDD1	0	0	0	0	0	0
APCDD1L	0	0	59	0	0	0
APCDD1L-DT	0	0	0	0	0	0
APCS	0	0	0	0	0	0
APEH	1644	3936	4752	1751	3384	5169
APELA	0	0	2	0	1	0
APEX1	1917	9606	11214	4985	9663	11883
APEX2	225	997	1135	984	732	1596
APH1A	7051	17366	15790	12130	15404	17693
APH1B	1632	3981	4815	2525	3159	3376
API5	941	5174	4945	1648	5112	5863
APIP	311	2563	1989	499	3299	2999
APLF	0	69	172	109	300	128
APLN	0	1	0	0	0	0
APLNR	0	0	0	0	0	0
APLP1	0	113	1	6	170	4
APLP2	14224	56198	59517	18190	63132	68451
APMAP	4298	11320	11337	7874	16532	17533
APOA1	1	4	3	2	4	3
APOA1-AS	0	0	0	0	0	0
APOA2	0	0	0	0	1	27
APOA4	6	10	23	5	11	22
APOA5	0	0	0	0	0	0
APOB	3	4	4	3	3	8
APOBEC1	0	0	0	0	0	0
APOBEC2	0	0	0	0	34	0
APOBEC3A	662	1	0	12	4	0
APOBEC3A_B	0	0	0	0	0	0
APOBEC3B	0	135	201	569	755	1011
APOBEC3B-AS1	0	0	0	0	9	0
APOBEC3C	1178	2222	1794	870	1220	1454
APOBEC3D	74	240	119	16	142	239
APOBEC3F	6	95	22	0	257	450
APOBEC3G	357	179	629	318	404	369
APOBEC3H	0	0	0	0	0	0
APOBEC4	0	0	0	0	0	0
APOBR	11030	6477	5626	4003	6117	8418
APOC1	7250	10632	9969	1356	4814	5297
APOC1P1	37	2	0	13	88	176
APOC2	2152	5749	7301	2266	4204	3657
APOC3	1	1	1	0	0	0
APOC4	0	0	0	0	0	27
APOC4-APOC2	0	260	0	0	102	127
APOD	1	0	1	1	1	0
APOE	100799	176504	148416	52093	72778	95757
APOF	0	0	0	0	0	0
APOH	0	0	0	0	0	0
APOL1	8	3	7	296	479	344
APOL2	1026	1405	1289	1511	2167	2081
APOL3	0	0	0	0	31	170
APOL4	4	78	3	0	173	161
APOL5	0	0	0	0	0	0
APOL6	555	2073	1800	592	2799	2893
APOLD1	0	0	0	188	158	180
APOM	0	0	0	0	23	0
APOO	279	1547	893	931	970	1005
APOOL	19	464	756	9	554	764
APOOP5	0	0	0	0	0	0
APOPT1	307	879	1171	1136	1638	1717
APP	2364	15630	15721	2569	11794	16517
APPBP2	666	1903	2094	1040	3350	2646
APPL1	1561	4759	5812	1688	6059	6569
APPL2	630	5160	4964	954	5986	5712
APRT	1668	2895	3096	1742	2364	2677
APTR	9	214	233	5	226	331
APTX	908	1673	2175	1545	2248	2554
AQP1	0	0	0	0	0	0
AQP10	0	0	0	0	0	0
AQP11	0	0	77	0	55	0
AQP12A	0	0	0	0	0	0
AQP12B	0	0	0	0	0	0
AQP2	0	0	0	0	0	0
AQP3	0	0	2	0	1	0
AQP4	0	0	0	0	0	0
AQP4-AS1	343	12	0	0	1	0
AQP5	0	0	0	0	0	0
AQP6	161	3	0	0	24	10
AQP7	0	0	0	0	0	0
AQP7P1	0	0	1	0	0	0
AQP7P3	0	0	0	0	0	0
AQP8	0	0	0	0	0	0
AQP9	0	0	26	1	11	1
AQR	245	1763	1995	319	1808	2128
AR	0	3	1	1	80	0
ARAF	1467	2862	3319	863	2332	2754
ARAP1	5523	15522	14484	14925	23510	28733
ARAP1-AS2	0	0	0	0	0	0
ARAP2	154	338	494	163	963	390
ARAP3	0	643	827	257	470	694
ARC	0	0	0	0	0	20
ARCN1	1096	7506	10154	3012	10094	11053
AREG	1	2	5	1	5	7
AREL1	370	1402	1765	1024	1291	2071
ARF1	15717	53531	55361	24958	62634	59838
ARF3	6695	22767	22507	11734	16070	18216
ARF4	864	5343	7312	2890	6317	5478
ARF4-AS1	0	0	0	0	0	0
ARF5	2466	4047	5352	1577	5290	5820
ARF6	5563	18397	16880	6784	20922	23445
ARFGAP1	268	3363	2726	2369	5054	5672
ARFGAP2	2635	5709	7647	5271	8575	9281
ARFGAP3	374	2558	2279	1778	3430	3444
ARFGEF1	1153	3545	3131	995	4893	3571
ARFGEF2	167	2557	3951	1188	4063	3245
ARFGEF3	0	2	1	8	32	6
ARFIP1	457	5201	4324	2914	5111	4834
ARFIP2	417	587	390	306	991	1127
ARFRP1	229	2266	1175	1596	2431	3281
ARG1	0	0	0	0	0	0
ARG2	0	1071	1388	279	943	569
ARGFX	119	61	131	4	33	57
ARGFXP2	3	0	0	0	0	1
ARGLU1	825	4228	3264	2402	5698	4671
ARHGAP1	1136	3670	3147	1170	3372	2889
ARHGAP10	816	3005	4528	1065	4954	5099
ARHGAP11A	0	556	1149	1046	4159	4204
ARHGAP11B	0	209	86	0	68	175
ARHGAP12	452	1578	1448	650	1860	1575
ARHGAP15	62	1054	1353	141	1351	1153
ARHGAP17	279	3537	2783	1259	5841	5213
ARHGAP18	2689	12059	11660	4128	16729	15961
ARHGAP19	185	2152	2424	1687	4491	4856
ARHGAP19-SLIT1	0	0	0	0	0	0
ARHGAP20	1	437	96	0	188	234
ARHGAP21	401	2251	2600	1952	5401	4586
ARHGAP22	868	4638	4571	1921	5047	4413
ARHGAP22-IT1	0	0	0	0	0	0
ARHGAP23	0	0	0	0	0	1
ARHGAP24	0	1	0	0	0	0
ARHGAP25	2064	5301	5335	1838	8366	8865
ARHGAP26	952	2784	3296	1140	4375	4752
ARHGAP26-AS1	0	0	0	0	0	0
ARHGAP26-IT1	0	0	0	0	0	0
ARHGAP27	4	1756	2717	837	2989	2863
ARHGAP27P1	0	89	0	0	114	124
ARHGAP27P1-BPTFP1-KPNA2P3	0	0	1	0	355	145
ARHGAP27P2	0	0	7	156	69	0
ARHGAP28	1	1	0	0	59	46
ARHGAP29	0	1	0	1	1	3
ARHGAP30	13051	23150	22814	6663	30133	41099
ARHGAP31	335	2188	2169	1616	3875	3629
ARHGAP31-AS1	0	0	0	0	0	0
ARHGAP32	0	69	69	69	29	51
ARHGAP33	0	0	0	0	0	65
ARHGAP35	1095	4795	4726	2029	5551	4774
ARHGAP36	0	0	0	0	0	0
ARHGAP39	0	0	68	0	0	1
ARHGAP4	9762	15453	14020	8662	15643	15250
ARHGAP40	0	0	0	0	0	0
ARHGAP42	0	71	99	0	59	74
ARHGAP44	0	1	0	0	7	1
ARHGAP45	3965	11695	9401	8900	13642	14853
ARHGAP5	225	1261	902	360	1755	1295
ARHGAP5-AS1	0	88	0	0	0	0
ARHGAP6	0	624	498	0	231	266
ARHGAP8	0	0	0	0	0	0
ARHGAP9	2806	9114	11616	5671	12495	12851
ARHGDIA	14046	34104	32365	15495	24806	29371
ARHGDIB	16813	32246	28793	16411	43060	45832
ARHGDIG	0	0	0	0	0	59
ARHGEF1	1445	3469	3576	3279	5149	4128
ARHGEF10	0	0	79	0	0	0
ARHGEF10L	1437	5182	5068	2277	7526	6275
ARHGEF11	1012	1153	1942	960	2085	3039
ARHGEF12	171	1443	1913	323	2190	3183
ARHGEF15	0	0	0	0	0	0
ARHGEF16	327	0	69	133	125	1
ARHGEF17	0	0	24	0	37	169
ARHGEF18	663	839	1055	755	1885	2007
ARHGEF19	143	61	238	0	154	73
ARHGEF2	2908	6190	6300	4508	7672	10775
ARHGEF25	0	1	0	0	0	0
ARHGEF26	0	9	0	0	39	6
ARHGEF26-AS1	7	136	111	0	15	58
ARHGEF28	0	0	0	0	0	1
ARHGEF3	6	877	1235	1005	2769	2558
ARHGEF3-AS1	0	0	0	0	0	0
ARHGEF33	0	0	0	0	0	0
ARHGEF34P	0	0	0	0	0	0
ARHGEF35	3	0	0	1	361	661
ARHGEF37	0	63	26	0	20	159
ARHGEF38	0	0	0	0	1	0
ARHGEF38-IT1	0	0	0	0	0	0
ARHGEF39	282	204	334	379	974	640
ARHGEF4	0	0	0	0	0	0
ARHGEF40	0	1948	2263	605	2476	2943
ARHGEF5	0	175	254	0	121	83
ARHGEF6	238	3714	4000	1530	4636	3612
ARHGEF7	147	625	771	1444	940	692
ARHGEF7-AS1	0	0	0	0	0	0
ARHGEF7-AS2	0	0	0	0	0	0
ARHGEF9	1	680	402	364	945	556
ARHGEF9-IT1	0	0	0	0	0	0
ARID1A	1175	4540	5973	2775	6221	6939
ARID1B	186	852	964	834	946	1239
ARID2	1	610	1738	852	1265	857
ARID3A	1082	3273	3706	2108	3845	3508
ARID3B	371	1291	538	304	876	1332
ARID3C	0	0	0	0	0	0
ARID4A	5773	3464	3715	1428	5906	5210
ARID4B	4125	3065	4477	1606	3896	4273
ARID5A	1878	2712	2359	2505	4045	4751
ARID5B	197	928	1642	453	1117	1477
ARIH1	434	1943	1545	652	1634	1754
ARIH2	1042	2885	3557	1248	3957	4891
ARIH2OS	161	1	72	356	43	36
ARL1	620	2879	3552	806	3546	3403
ARL10	52	70	164	13	76	184
ARL11	198	603	968	668	724	1467
ARL13A	0	0	0	0	0	0
ARL13B	0	337	0	40	563	262
ARL14	0	1	0	0	0	0
ARL14EP	1	824	650	617	818	1000
ARL14EPL	0	0	0	0	0	0
ARL15	0	519	771	1	771	467
ARL16	512	138	90	386	334	747
ARL17A	308	263	616	334	681	814
ARL17B	523	124	448	506	838	514
ARL2	710	122	435	500	619	517
ARL2-SNX15	0	1185	513	0	769	873
ARL2BP	591	1746	2248	17	2286	1920
ARL3	479	1315	1677	668	2022	2094
ARL4A	159	765	685	230	824	894
ARL4C	7359	18028	18255	6181	26070	26422
ARL4D	0	221	2	177	16	267
ARL5A	1036	3164	4258	1226	3499	4302
ARL5B	328	1122	1699	1059	842	1206
ARL5C	0	0	0	0	0	0
ARL6	0	195	116	0	68	93
ARL6IP1	4170	29072	28704	18091	43874	42025
ARL6IP4	10494	18116	15635	8583	17967	18772
ARL6IP5	322	7725	8299	3191	14906	13355
ARL6IP6	32	1052	858	165	584	895
ARL8A	617	3496	3228	508	3626	4097
ARL8B	2439	23145	27971	8225	26824	21803
ARL9	0	0	0	0	1	0
ARLNC1	0	0	0	0	0	0
ARMC1	15	2052	2364	607	2010	1735
ARMC10	897	2558	3258	488	2075	2222
ARMC12	0	0	0	0	0	0
ARMC2	0	19	41	0	20	251
ARMC2-AS1	0	0	0	1	0	0
ARMC3	0	0	0	0	0	0
ARMC4	0	0	0	0	1	0
ARMC4P1	1	0	0	0	2	2
ARMC5	711	798	665	1200	1034	2170
ARMC6	684	1942	1647	1732	1320	2148
ARMC7	259	786	1099	802	728	1509
ARMC8	123	2302	3502	611	3025	2387
ARMC9	1593	3537	3195	1140	1815	2187
ARMCX1	220	1584	1420	502	1849	1818
ARMCX2	0	149	165	0	205	116
ARMCX3	1389	6329	7786	2817	8601	10556
ARMCX4	0	168	178	0	61	65
ARMCX5	0	51	272	0	193	625
ARMCX5-GPRASP2	11	3	1	39	375	136
ARMCX6	598	2015	2208	745	2097	2013
ARMH1	0	0	0	0	0	0
ARMH2	0	0	0	0	0	0
ARMH3	1	1525	2726	959	1598	1826
ARMH4	0	1	29	0	0	45
ARMS2	0	0	0	0	0	0
ARMT1	0	3248	4013	295	5730	5020
ARNT	1362	5878	5512	1606	8444	5715
ARNT2	0	0	0	0	0	0
ARNTL	142	559	826	1271	2089	1210
ARNTL2	164	263	119	199	863	610
ARNTL2-AS1	0	0	0	0	0	0
ARPC1A	1500	2971	2938	1048	3876	3122
ARPC1B	11047	20456	20950	17979	29297	31687
ARPC2	15076	45721	45411	17870	42412	46368
ARPC3	23049	49320	46074	24172	61586	55904
ARPC4	7232	16918	16811	9587	16733	18839
ARPC4-TTLL3	1	41	0	0	143	0
ARPC5	4500	17774	17819	6738	22644	21698
ARPC5L	2961	6442	4397	2256	5254	5317
ARPIN	576	3015	3686	1941	5675	5172
ARPP19	1288	8859	11981	4855	13128	10939
ARPP21	0	0	0	0	1	1
ARR3	0	0	0	0	0	0
ARRB1	2742	8441	7099	5235	11280	11085
ARRB2	8792	18739	14764	8807	17021	18280
ARRDC1	263	498	349	212	216	377
ARRDC1-AS1	1	271	222	379	235	69
ARRDC2	566	673	1527	714	2447	1950
ARRDC3	477	2210	3418	1252	2430	3654
ARRDC3-AS1	32	0	4	0	0	2
ARRDC4	574	2354	3115	477	5415	5666
ARRDC5	4	0	0	0	0	0
ARSA	3569	1826	1963	1493	1663	3049
ARSB	939	2927	4008	1587	4362	5020
ARSD	1619	2956	1679	1062	1189	1230
ARSD-AS1	592	338	272	0	232	165
ARSE	0	0	0	0	0	0
ARSF	0	0	4	0	0	0
ARSG	53	122	82	398	142	125
ARSH	0	0	0	0	0	0
ARSI	0	0	0	0	0	0
ARSJ	0	2	1	1	2	0
ARSK	0	35	334	0	118	94
ART1	0	0	0	0	0	0
ART3	0	0	0	0	0	0
ART4	0	0	4	4	0	3
ART5	0	0	0	0	0	0
ARTN	0	0	0	0	0	0
ARV1	1	933	536	345	682	501
ARVCF	137	60	280	138	193	306
ARX	1	0	1	2	46	0
AS-PTPRE	0	0	0	0	45	45
AS3MT	21	11	80	0	0	0
ASAH1	5827	64530	80148	18548	74203	63396
ASAH2	74	6	0	0	0	0
ASAH2B	0	22	0	119	68	110
ASAP1	2276	11023	9462	4766	13612	11850
ASAP1-IT1	19	0	0	0	33	0
ASAP1-IT2	2	15	236	152	84	65
ASAP2	0	145	382	0	153	0
ASAP3	0	0	0	0	51	0
ASB1	308	1111	2159	470	1945	1994
ASB10	0	0	0	0	0	0
ASB11	5	4	1	0	0	2
ASB12	0	0	0	0	0	0
ASB13	305	1552	1580	815	1242	843
ASB14	0	0	1	0	1	96
ASB15	0	0	0	0	0	0
ASB16	2	0	0	0	31	0
ASB16-AS1	71	171	217	482	270	282
ASB17	0	0	0	0	0	0
ASB18	0	0	0	0	0	0
ASB2	0	0	0	0	0	50
ASB3	4	821	14	0	690	410
ASB4	1	0	0	0	0	0
ASB5	0	0	0	0	0	0
ASB6	330	545	607	785	677	1087
ASB7	128	289	432	156	852	959
ASB8	530	2954	3076	2306	5148	4624
ASB9	0	0	0	0	0	28
ASB9P1	0	0	0	0	0	0
ASCC1	462	1503	1336	1015	1152	1210
ASCC2	1121	3551	4254	2253	3852	3999
ASCC3	263	2070	1319	1054	2114	2229
ASCL1	24	0	0	0	0	0
ASCL2	235	307	129	10	124	68
ASCL3	0	0	0	0	0	0
ASCL4	0	0	0	0	45	91
ASCL5	0	0	0	0	0	0
ASDURF	0	0	0	96	147	226
ASF1A	1	470	422	223	804	633
ASF1B	500	1329	1658	361	1050	741
ASGR1	215	339	298	7	383	369
ASGR2	0	711	527	742	1808	1131
ASH1L	447	116	622	249	819	1454
ASH1L-AS1	0	198	0	0	231	45
ASH2L	442	1764	2750	1878	4251	5136
ASIC1	0	278	264	278	205	227
ASIC2	0	0	0	0	0	0
ASIC3	0	0	0	0	14	0
ASIC4	0	0	0	0	0	0
ASIC5	0	0	0	0	0	0
ASIP	0	0	0	0	0	0
ASL	1837	3581	3265	1761	2310	2857
ASMT	0	0	0	0	0	9
ASMTL	195	1305	464	496	699	738
ASMTL-AS1	23	1	0	0	43	151
ASNA1	1270	2014	2092	964	2937	2763
ASNS	1	331	414	9	408	667
ASNSD1	525	3204	2656	380	3295	1985
ASNSP1	0	0	0	0	0	0
ASPA	0	0	0	0	0	0
ASPDH	0	0	0	0	38	0
ASPG	0	0	0	0	0	0
ASPH	3477	9161	10777	3179	10754	8853
ASPHD1	0	0	0	261	28	107
ASPHD2	0	0	53	0	57	178
ASPM	0	281	102	465	1112	1672
ASPN	1	0	0	1	0	0
ASPRV1	0	0	0	0	0	1
ASPSCR1	274	1068	531	449	842	1022
ASRGL1	213	684	465	521	1762	1585
ASS1	1	6	7	446	278	222
ASTE1	0	155	228	1	237	67
ASTL	0	0	0	0	0	0
ASTN1	0	0	0	0	0	0
ASTN2	165	352	625	214	366	638
ASTN2-AS1	0	0	0	0	0	0
ASXL1	735	2160	2120	802	1979	1979
ASXL2	1080	5766	5389	2940	8461	7403
ASXL3	0	0	0	0	0	0
ASZ1	0	0	0	0	0	0
ATAD1	1624	10843	11104	3803	10725	11270
ATAD2	1020	2440	2411	256	1676	2399
ATAD2B	107	616	181	410	1377	1268
ATAD3A	1323	2677	2797	3460	1729	2441
ATAD3B	317	2231	1070	320	1565	1652
ATAD3C	292	13	238	24	242	85
ATAD5	0	652	646	498	1230	766
ATAT1	1	64	54	1	144	63
ATCAY	148	248	1	0	96	301
ATE1	301	210	522	533	305	456
ATE1-AS1	0	0	0	0	0	0
ATF1	436	1879	3457	394	2777	3789
ATF2	291	1556	1092	707	2366	3141
ATF3	1	164	295	639	809	517
ATF4	1126	1450	1016	1476	8743	8148
ATF5	1280	2520	2252	1072	2481	2740
ATF6	1027	3260	3707	1150	4173	4880
ATF6B	2041	4112	4612	2930	6981	6369
ATF7	0	1509	976	399	1310	1225
ATF7IP	1644	4957	4908	2178	5650	6312
ATF7IP2	0	5	624	283	633	346
ATG10	220	355	205	25	291	248
ATG101	1317	2273	2295	861	2153	2216
ATG12	785	1727	2260	1564	2224	2261
ATG13	0	851	1456	419	1546	1496
ATG14	103	554	336	169	767	737
ATG16L1	473	2114	2841	771	3154	3273
ATG16L2	167	119	50	0	399	381
ATG2A	193	862	582	653	1299	924
ATG2B	182	1371	1623	198	1455	1566
ATG3	2413	10153	10289	2937	12334	11918
ATG4A	321	399	971	174	464	636
